sku_number,sku_description,department,promotion_name,promo_demand_source_quality_repaired,long_tail_sku_flag,basket_completion_sku_flag,basket_3plus_attachment_rate,long_tail_stockout_risk_score,long_tail_protection_value,data_fix_required
199162,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199163,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199170,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199181,0.0,MENS GROOMING,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199182,0.0,MENS GROOMING,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199183,0.0,MENS GROOMING,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
19921,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199244,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199245,0.0,MENS GROOMING,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199261,0.0,MENS GROOMING,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199262,0.0,MENS GROOMING,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199264,0.0,MENS GROOMING,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199265,0.0,MENS GROOMING,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199267,0.0,MENS GROOMING,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199308,0.0,MENS GROOMING,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199309,0.0,MENS GROOMING,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199310,0.0,MENS GROOMING,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199328,0.0,TANNING,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199331,0.0,TANNING,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199337,0.0,DIGESTIVE CARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199343,0.0,DIGESTIVE CARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199404,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199418,0.0,BEAUTY ACCESSORIES,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199421,0.0,BEAUTY ACCESSORIES,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199471,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199495,0.0,MENS GROOMING,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199518,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199535,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199567,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199585,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199586,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199589,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199593,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199595,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199596,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199598,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199603,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199605,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199609,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199610,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199616,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199617,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199618,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199619,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199620,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199621,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199626,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199628,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199630,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199632,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199633,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199681,0.0,BEAUTY ACCESSORIES,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199704,0.0,BEAUTY ELECTRICAL,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
19972,0.0,BEAUTY ACCESSORIES,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199720,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199736,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199745,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199751,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199752,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199753,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199754,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199759,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199760,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199762,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199763,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199764,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199765,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199766,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199786,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199787,0.0,BEAUTY ACCESSORIES,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199789,0.0,BEAUTY ACCESSORIES,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199790,0.0,BEAUTY ACCESSORIES,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199801,0.0,BEAUTY ACCESSORIES,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199810,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199811,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199812,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199814,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199819,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199848,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199849,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199850,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199851,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199852,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199853,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199854,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199862,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199863,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199883,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199888,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199889,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199895,0.0,DIGESTIVE CARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199898,0.0,DIGESTIVE CARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199901,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199902,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199911,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199912,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199913,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199914,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199928,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199931,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199932,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199938,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199939,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199941,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199942,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199945,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199946,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199947,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199948,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199949,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199950,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199951,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199952,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199953,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199960,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
199962,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
200239,0.0,SUNCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
20145,0.0,BEAUTY ACCESSORIES,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
20146,0.0,BEAUTY ACCESSORIES,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
20210,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
203688,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
20371,0.0,FIRSTAID WOUNDCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
203750,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
204331,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
204412,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
20454,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
20469,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
20485,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
20488,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
20493,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
205729,0.0,SUNCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
20686,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
20687,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
20688,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
20689,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
20691,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
207632,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
207667,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
207691,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
20788,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
20804,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
20805,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
20842,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
208566,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
209301,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
209303,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
209511,0.0,DIGESTIVE CARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
20998,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
21071,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
21072,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
21077,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
21078,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
21097,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
211128,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
211145,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
21171,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
21200,0.0,BEAUTY ACCESSORIES,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
21210,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
212454,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
212462,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
214515,0.0,MENS GROOMING,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
21548,0.0,BEAUTY ACCESSORIES,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
21550,0.0,BEAUTY ACCESSORIES,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
21552,0.0,BEAUTY ACCESSORIES,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
21555,0.0,BEAUTY ACCESSORIES,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
21576,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
217034,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
21773,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
21881,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
22019,0.0,BEAUTY ACCESSORIES,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
220957,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
22218,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
22225,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
22400,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
22440,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
22490,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
22499,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
22514,0.0,DEODORANTS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
225215,0.0,COUGH COLD,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
225797,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
22593,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
22594,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
226181,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
22655,0.0,ORAL HEALTH,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
22656,0.0,ORAL HEALTH,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
228192,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
228753,0.0,FOOTCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
22877,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
22907,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
22926,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
230332,0.0,EYES EARS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
230685,0.0,BATH TOILETRIES,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
23075,0.0,BEAUTY ELECTRICAL,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
230758,0.0,BATH TOILETRIES,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
23133,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
233102,0.0,DEODORANTS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
23433,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
23546,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
23547,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
23936,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
24167,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
242853,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
242950,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
24383,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
24385,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
24417,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
24418,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
24419,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
24420,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
24422,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
24423,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
247618,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
249971,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
250007,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
250104,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
250112,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
250753,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
251991,0.0,BEAUTY ACCESSORIES,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
25208,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
252726,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
252775,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
25298,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
