sku_number,expected_units_before_promo_start,expected_promo_demand,pre_minus_promo,pre_over_promo_ratio,projected_SOH_at_promo_start,current_soh,projected_stock_gap_units,days_to_promo_start,lead_days_to_promo_start,lead_up_demand_units,feature_pre_promo_baseline_daily_units,feature_pre_promo_rolling_demand_units
93345,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
22900,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
188025,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
188024,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
738,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
638781,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
230685,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
21210,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
91553,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
93821,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
916749,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
55508,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
93817,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
75192,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
61568,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
61575,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
75203,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
68489,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
94710,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
32172,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
484261,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
196346,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
87807,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
189243,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
94765,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
34280,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
65835,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
54777,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
56483,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
812161,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
54483,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
195432,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
36234,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
43907,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
94692,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
25821,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
197166,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
36130,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
69681,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
504203,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
197167,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
190010,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
195403,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
93901,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
6826,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
94570,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
46904,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
46905,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
195414,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
923605,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
196325,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
323667,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
24424,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
43529,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
91565,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
701939,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
24167,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
41720,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
93973,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
36233,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
193701,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
90461,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
96602,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
67697,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
195141,0,1,-1,0.0,2,2,1,1,1,0,2.0,28.0
193699,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
19654,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
94871,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
193199,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
199752,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
97508,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
95608,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
195502,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
57928,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
97991,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
68451,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
193194,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
42845,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
495778,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
5827,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
5859,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
63582,0,1,-1,0.0,2,2,1,1,1,0,2.0,28.0
17913,0,1,-1,0.0,2,2,1,1,1,0,2.0,28.0
93981,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
243442,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
90929,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
88867,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
91538,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
5220,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
345008,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
93902,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
195258,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
197168,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
234931,0,1,-1,0.0,2,2,1,1,1,0,1.5,21.0
92829,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
63699,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
5810,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
17781,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
974331,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
5811,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
97993,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
93869,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
33264,0,1,-1,0.0,2,2,1,1,1,0,1.5,21.0
73220,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
94073,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
96544,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
15847,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
190604,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
87605,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
43838,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
22313,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
776343,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
87606,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
12039,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
12692,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
94056,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
68463,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
193315,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
394475,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
91595,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
94213,0,1,-1,0.0,2,2,1,1,1,0,2.0,28.0
96501,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
94002,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
92309,0,1,-1,0.0,2,2,1,1,1,0,1.5,21.0
87463,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
193899,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
427503,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
189005,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
6820,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
397318,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
50674,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
483753,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
26396,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
311243,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
199391,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
67764,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
91580,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
18877,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
96477,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
74326,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
87462,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
893765,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
6480,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
196554,0,1,-1,0.0,2,2,1,1,1,0,2.0,28.0
19795,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
48512,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
62472,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
590029,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
191100,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
196016,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
246646,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
96734,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
94885,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
90933,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
19618,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
191473,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
483699,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
56031,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
40742,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
185143,0,1,-1,0.0,3,3,1,1,1,0,0.0,0.0
90794,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
188036,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
42252,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
354392,0,1,-1,0.0,2,2,1,1,1,0,0.6666666666666666,9.333333333333332
195101,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
96733,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
91579,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
90771,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
96486,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
561045,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
194407,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
91272,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
195134,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
193896,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
94660,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
74790,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
196358,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
192181,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
187996,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
74328,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
64544,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
64541,0,1,-1,0.0,2,2,1,1,1,0,2.0,28.0
32160,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
185558,0,1,-1,0.0,2,2,1,1,1,0,0.0064,0.0896
194821,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
199951,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
97042,0,1,-1,0.0,2,2,1,1,1,0,2.0,28.0
38449,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
198725,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
189249,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
94874,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
73267,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
185543,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
36502,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
90934,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
67533,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
198730,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
57525,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
47723,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
94869,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
72448,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
94479,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
385301,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
66936,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
57451,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
339358,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
192847,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
192182,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
319546,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
196550,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
62854,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
72622,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
194041,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
94172,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
33476,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
45577,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
187067,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
96570,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
90935,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
188162,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
64036,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
356905,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
753041,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
20558,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
191181,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
189647,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
66822,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
199392,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
66820,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
88160,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
66821,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
46574,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
87421,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
199135,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
611046,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
90953,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
606979,0,1,-1,0.0,2,2,1,1,1,0,2.0,28.0
48200,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
97045,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
93578,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
628818,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
192040,0,1,-1,0.0,3,3,1,1,1,0,1.0,14.0
187620,0,1,-1,0.0,2,2,1,1,1,0,1.5,21.0
72792,0,1,-1,0.0,2,2,1,1,1,0,3.0,42.0
68558,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
193501,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
70948,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
97191,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
65583,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
914584,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
187214,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
92313,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
97035,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
75790,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
198292,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
322083,0,1,-1,0.0,2,2,1,1,1,0,1.5,21.0
92197,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
60862,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
192118,0,1,-1,0.0,2,2,1,1,1,0,2.0,28.0
199379,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
39269,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
392243,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
39270,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
87729,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
203688,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
34237,0,1,-1,0.0,2,2,1,1,1,0,1.3333333333333333,18.666666666666664
88541,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
88542,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
93947,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
93948,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
199535,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
115892,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
95116,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
191615,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
94668,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
423863,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
96029,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
97039,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
22596,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
94910,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
94912,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
87656,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
96266,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
90806,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
20493,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
69210,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
95659,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
193652,0,1,-1,0.0,2,2,1,1,1,0,1.5,21.0
87654,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
62721,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
96297,0,1,-1,0.0,2,2,1,1,1,0,1.5,21.0
54331,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
252668,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
386863,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
74395,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
95052,0,1,-1,0.0,2,2,1,1,1,0,2.0,28.0
90936,0,1,-1,0.0,2,2,1,1,1,0,0.0064,0.0896
188806,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
94918,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
680508,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
196357,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
199133,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
92672,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
36501,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
445584,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
188804,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
864394,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
89662,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
93523,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
199963,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
88569,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
189003,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
97041,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
72313,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
193900,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
185154,0,1,-1,0.0,2,2,1,1,1,0,1.6666666666666667,23.333333333333336
90795,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
190036,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
94657,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
44001,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
192805,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
93466,0,1,-1,0.0,2,2,1,1,1,0,0.8333333333333334,11.666666666666668
60861,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
194772,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
97044,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
59928,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
97047,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
379328,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
87730,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
87728,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
69211,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
69749,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
185142,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
87711,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
188805,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
24404,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
18253,0,1,-1,0.0,3,3,1,1,1,0,0.0,0.0
335444,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
335452,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
87469,0,1,-1,0.0,2,2,1,1,1,0,2.0,28.0
445606,0,1,-1,0.0,2,2,1,1,1,0,0.0064,0.0896
193478,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
26779,0,1,-1,0.0,2,2,1,1,1,0,0.0064,0.0896
88064,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
192125,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
193057,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
195117,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
40673,0,1,-1,0.0,2,2,1,1,1,0,1.3333333333333333,18.666666666666664
88079,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
184853,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
198287,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
38417,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
90466,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
739537,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
96573,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
441317,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
32181,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
199762,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
46594,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
189361,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
189969,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
196332,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
91550,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
91123,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
310212,0,1,-1,0.0,2,2,1,1,1,0,1.3333333333333333,18.666666666666664
43532,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
69705,0,1,-1,0.0,2,2,1,1,1,0,0.0064,0.0896
67897,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
75183,0,1,-1,0.0,2,2,1,1,1,0,0.5,7.0
67894,0,1,-1,0.0,2,2,1,1,1,0,2.0,28.0
87609,0,1,-1,0.0,2,2,1,1,1,0,2.0,28.0
90427,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
72310,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
195523,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
65092,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
65093,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
43396,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
189362,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
64610,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
97046,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
73217,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
212456,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
229881,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
90464,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
92830,0,1,-1,0.0,2,2,1,1,1,0,2.0,28.0
96114,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
67340,0,1,-1,0.0,2,2,1,1,1,0,1.5,21.0
192844,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
195157,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
21184,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
60791,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
389838,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
198721,0,1,-1,0.0,2,2,1,1,1,0,1.3333333333333333,18.666666666666664
261726,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
15273,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
67434,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
385409,0,1,-1,0.0,2,2,1,1,1,0,2.0,28.0
54487,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
57930,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
94870,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
196323,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
